market;category_id;name;path;depth;source_url
CZ;7047;Krmítka a napáječky pro drůbež;Heureka.cz | Chovatelské potřeby | Pro hospodářská zvířata | Potřeby pro hospodářská zvířata | Potřeby pro drůbež | Krmítka a napáječky pro drůbež;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;7046;Umělé líhně a kvočny;Heureka.cz | Chovatelské potřeby | Pro hospodářská zvířata | Potřeby pro hospodářská zvířata | Potřeby pro drůbež | Umělé líhně a kvočny;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2348;Krmivo pro koně;Heureka.cz | Chovatelské potřeby | Pro koně | Krmivo pro koně;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3797;Péče o kopyta koní;Heureka.cz | Chovatelské potřeby | Pro koně | Péče o kopyta koní;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2346;Péče o srst koní;Heureka.cz | Chovatelské potřeby | Pro koně | Péče o srst koní;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6353;Dvířka pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Dvířka pro kočky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2247;Hračky pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Hračky pro kočky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6234;Kartáče pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Hygiena a kosmetika pro kočky | Kartáče pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2248;Kosmetika a úprava koček;Heureka.cz | Chovatelské potřeby | Pro kočky | Hygiena a kosmetika pro kočky | Kosmetika a úprava koček;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5818;Šampony pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Hygiena a kosmetika pro kočky | Šampony pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6977;Lopatky, sáčky a filtry do kočičích toalet;Heureka.cz | Chovatelské potřeby | Pro kočky | Kočičí toalety a steliva | Lopatky, sáčky a filtry do kočičích toalet;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2249;Steliva pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Kočičí toalety a steliva | Steliva pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5791;Toalety pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Kočičí toalety a steliva | Toalety pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;1962;Granule pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Krmivo pro kočky | Granule pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8470;Kapsičky pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Krmivo pro kočky | Kapsičky pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8471;Konzervy pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Krmivo pro kočky | Konzervy pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8474;Mléka a kaše pro koťata;Heureka.cz | Chovatelské potřeby | Pro kočky | Krmivo pro kočky | Mléka a kaše pro koťata;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8475;Ostatní krmivo pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Krmivo pro kočky | Ostatní krmivo pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8473;Pamlsky pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Krmivo pro kočky | Pamlsky pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8472;Paštiky pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Krmivo pro kočky | Paštiky pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2251;Misky a zásobníky pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Misky a zásobníky pro kočky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2440;Obojky a postroje pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Obojky a postroje pro kočky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8332;Ochranné sítě a mříže pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Ochranné sítě a mříže pro kočky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2255;Odpočívadla a škrabadla pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Odpočívadla a škrabadla pro kočky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2664;Ostatní pomůcky pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Ostatní pomůcky pro kočky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8569;Pelíšky pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Pelíšky pro kočky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2441;Přepravky pro kočky;Heureka.cz | Chovatelské potřeby | Pro kočky | Přepravky pro kočky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2250;Výcvik koček;Heureka.cz | Chovatelské potřeby | Pro kočky | Výcvik koček;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8333;Bazény pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Bazény pro psy;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8420;Autopotahy a tunely pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Cestování se psy | Autopotahy a tunely pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8421;Autosedačky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Cestování se psy | Autosedačky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8422;Cestovní batůžky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Cestování se psy | Cestovní batůžky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8335;Cestovní láhve pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Cestování se psy | Cestovní láhve pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8432;Klece pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Cestování se psy | Klece pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8433;Nástupní rampy pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Cestování se psy | Nástupní rampy pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2244;Ostatní potřeby pro cestování se psem;Heureka.cz | Chovatelské potřeby | Pro psy | Cestování se psy | Ostatní potřeby pro cestování se psem;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8435;Přepravky a boxy pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Cestování se psy | Přepravky a boxy pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2239;Hračky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hračky pro psy;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8512;Hárací kalhotky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Hárací kalhotky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8551;Kleště a brusky na drápy pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Kleště a brusky na drápy pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8553;Parfémy pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Parfémy pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8513;Pleny a absorpční podložky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Pleny a absorpční podložky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5824;Péče o psí chrup;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí chrup;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8526;Hrabla na psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Hrabla na psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8527;Hřebeny na psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Hřebeny na psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5823;Kartáče na psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Kartáče na psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8529;Kondicionéry a balzámy pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Kondicionéry a balzámy pro psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2241;Kosmetika a úprava psa;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Kosmetika a úprava psa;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8528;Nůžky na psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Nůžky na psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8530;Pěny, oleje a pudry pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Pěny, oleje a pudry pro psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8531;Rukavice na vyčesávání srsti;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Rukavice na vyčesávání srsti;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6233;Strojky na kočky a psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Strojky na kočky a psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8532;Trimovací nože na psí srst;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Trimovací nože na psí srst;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5822;Šampony pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Péče o psí srst | Šampony pro psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8552;Ručníky a osušky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Hygiena a kosmetika pro psy | Ručníky a osušky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8382;Masa pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Barf | Masa pro psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8381;Přílohy pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Barf | Přílohy pro psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;1963;Granule pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Granule pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8374;Kapsičky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Kapsičky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8375;Konzervy pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Konzervy pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8376;Mléka a kaše pro štěňata;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Mléka a kaše pro štěňata;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8378;Ostatní krmivo pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Ostatní krmivo pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3120;Pamlsky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Pamlsky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8377;Paštiky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Paštiky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8379;Salámy pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Krmivo pro psy | Salámy pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2242;Misky a zásobníky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Misky a zásobníky pro psy;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2665;Oblečky na psy;Heureka.cz | Chovatelské potřeby | Pro psy | Oblečky na psy;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3074;Náhubky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Obojky a vodítka pro psy | Náhubky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3110;Obojky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Obojky a vodítka pro psy | Obojky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3111;Postroje pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Obojky a vodítka pro psy | Postroje pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2342;Vodítka pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Obojky a vodítka pro psy | Vodítka pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5028;Známky, adresáře a přívěsky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Obojky a vodítka pro psy | Známky, adresáře a přívěsky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2666;Ostatní pomůcky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Ostatní pomůcky pro psy;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6654;Boudy pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Pelíšky, boudy a dvířka pro psy | Boudy pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6232;Dvířka pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Pelíšky, boudy a dvířka pro psy | Dvířka pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6655;Kotce pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Pelíšky, boudy a dvířka pro psy | Kotce pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2245;Pelíšky pro psy;Heureka.cz | Chovatelské potřeby | Pro psy | Pelíšky, boudy a dvířka pro psy | Pelíšky pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2240;Výcvik psa;Heureka.cz | Chovatelské potřeby | Pro psy | Výcvik a psí sporty | Základní výcvikové pomůcky pro psy | Výcvik psa;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2252;Klece a voliéry;Heureka.cz | Chovatelské potřeby | Pro ptáky | Klece a voliéry;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2024;Krmivo pro ptáky;Heureka.cz | Chovatelské potřeby | Pro ptáky | Krmivo pro ptáky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2677;Ostatní doplňky pro ptáky;Heureka.cz | Chovatelské potřeby | Pro ptáky | Ostatní doplňky pro ptáky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2676;Písky pro ptáky;Heureka.cz | Chovatelské potřeby | Pro ptáky | Písky pro ptáky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8334;Přepravky pro ptáky;Heureka.cz | Chovatelské potřeby | Pro ptáky | Přepravky pro ptáky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2656;Bidýlka;Heureka.cz | Chovatelské potřeby | Pro ptáky | Vybavení klecí a voliér | Bidýlka;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2253;Hračky pro ptáky;Heureka.cz | Chovatelské potřeby | Pro ptáky | Vybavení klecí a voliér | Hračky pro ptáky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2675;Koupelny pro ptáky;Heureka.cz | Chovatelské potřeby | Pro ptáky | Vybavení klecí a voliér | Koupelny pro ptáky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2657;Napáječky a krmítka pro ptáky;Heureka.cz | Chovatelské potřeby | Pro ptáky | Vybavení klecí a voliér | Napáječky a krmítka pro ptáky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2699;Příslušenství ke klecím;Heureka.cz | Chovatelské potřeby | Pro ptáky | Vybavení klecí a voliér | Příslušenství ke klecím;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2668;Krmiva pro terarijní zvířata;Heureka.cz | Chovatelské potřeby | Teraristika | Krmiva pro terarijní zvířata;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2683;Mravenčí farmy;Heureka.cz | Chovatelské potřeby | Teraristika | Mravenčí farmy;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2673;Osvětlení do terárií;Heureka.cz | Chovatelské potřeby | Teraristika | Terarijní technika | Osvětlení do terárií;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2670;Terarijní teploměry a vlhkoměry;Heureka.cz | Chovatelské potřeby | Teraristika | Terarijní technika | Terarijní teploměry a vlhkoměry;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2671;Terarijní topidla;Heureka.cz | Chovatelské potřeby | Teraristika | Terarijní technika | Terarijní topidla;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2680;Terária;Heureka.cz | Chovatelské potřeby | Teraristika | Terária;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2667;Dekorace do terárií;Heureka.cz | Chovatelské potřeby | Teraristika | Vybavení terárií | Dekorace do terárií;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2674;Ostatní doplňky do terárií;Heureka.cz | Chovatelské potřeby | Teraristika | Vybavení terárií | Ostatní doplňky do terárií;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2669;Písky a substráty do terárií;Heureka.cz | Chovatelské potřeby | Teraristika | Vybavení terárií | Písky a substráty do terárií;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2246;Antiparazitika pro kočky;Heureka.cz | Chovatelské potřeby | Veterinární lékárna | Antiparazitika pro zvířata | Neveterinární antiparazitika | Antiparazitika pro kočky;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2243;Antiparazitika pro psy;Heureka.cz | Chovatelské potřeby | Veterinární lékárna | Antiparazitika pro zvířata | Neveterinární antiparazitika | Antiparazitika pro psy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2254;Antiparazitika pro ptáky;Heureka.cz | Chovatelské potřeby | Veterinární lékárna | Antiparazitika pro zvířata | Neveterinární antiparazitika | Antiparazitika pro ptáky;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6034;Veterinární přípravky;Heureka.cz | Chovatelské potřeby | Veterinární lékárna | Veterinární přípravky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6361;Vitamíny a doplňky stravy pro hlodavce;Heureka.cz | Chovatelské potřeby | Veterinární lékárna | Vitamíny a doplňky stravy pro zvířata | Vitamíny a doplňky stravy pro hlodavce;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6106;Vitamíny a doplňky stravy pro koně;Heureka.cz | Chovatelské potřeby | Veterinární lékárna | Vitamíny a doplňky stravy pro zvířata | Vitamíny a doplňky stravy pro koně;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6248;Vitamíny a doplňky stravy pro kočky;Heureka.cz | Chovatelské potřeby | Veterinární lékárna | Vitamíny a doplňky stravy pro zvířata | Vitamíny a doplňky stravy pro kočky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3119;Vitamíny a doplňky stravy pro psy;Heureka.cz | Chovatelské potřeby | Veterinární lékárna | Vitamíny a doplňky stravy pro zvířata | Vitamíny a doplňky stravy pro psy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6360;Vitamíny a doplňky stravy pro ptáky;Heureka.cz | Chovatelské potřeby | Veterinární lékárna | Vitamíny a doplňky stravy pro zvířata | Vitamíny a doplňky stravy pro ptáky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5740;Pomůcky k chovu včelích matek;Heureka.cz | Chovatelské potřeby | Včelařství | Chov včelích matek | Pomůcky k chovu včelích matek;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5742;Značení včelích matek;Heureka.cz | Chovatelské potřeby | Včelařství | Chov včelích matek | Značení včelích matek;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5734;Krmivo pro včely;Heureka.cz | Chovatelské potřeby | Včelařství | Krmení včel | Krmivo pro včely;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5738;Léčení a dezinfekce včel;Heureka.cz | Chovatelské potřeby | Včelařství | Léčení a dezinfekce včel;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5728;Bundy a kabáty pro včelaře;Heureka.cz | Chovatelské potřeby | Včelařství | Ochranné pomůcky pro včelaře | Bundy a kabáty pro včelaře;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5731;Dětské včelařské oblečení;Heureka.cz | Chovatelské potřeby | Včelařství | Ochranné pomůcky pro včelaře | Dětské včelařské oblečení;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5729;Kalhoty pro včelaře;Heureka.cz | Chovatelské potřeby | Včelařství | Ochranné pomůcky pro včelaře | Kalhoty pro včelaře;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5730;Klobouky a kukly pro včelaře;Heureka.cz | Chovatelské potřeby | Včelařství | Ochranné pomůcky pro včelaře | Klobouky a kukly pro včelaře;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5727;Kombinézy pro včelaře;Heureka.cz | Chovatelské potřeby | Včelařství | Ochranné pomůcky pro včelaře | Kombinézy pro včelaře;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5732;Ostatní oblečení pro včelaře;Heureka.cz | Chovatelské potřeby | Včelařství | Ochranné pomůcky pro včelaře | Ostatní oblečení pro včelaře;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5726;Rukavice pro včelaře;Heureka.cz | Chovatelské potřeby | Včelařství | Ochranné pomůcky pro včelaře | Rukavice pro včelaře;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5702;Medomety a příslušenství k práci s včelím medem;Heureka.cz | Chovatelské potřeby | Včelařství | Práce s včelím medem | Medomety a příslušenství k práci s včelím medem;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5703;Pastování a ztekucování včelího medu;Heureka.cz | Chovatelské potřeby | Včelařství | Práce s včelím medem | Pastování a ztekucování včelího medu;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5705;Potřeby na odvíčkování včelích plástů;Heureka.cz | Chovatelské potřeby | Včelařství | Práce s včelím medem | Potřeby na odvíčkování včelích plástů;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5706;Stáčecí a čeřící nádoby na včelí med;Heureka.cz | Chovatelské potřeby | Včelařství | Práce s včelím medem | Stáčecí a čeřící nádoby na včelí med;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5704;Síta a cedníky na včelí med;Heureka.cz | Chovatelské potřeby | Včelařství | Práce s včelím medem | Síta a cedníky na včelí med;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5717;Vařáky na včelí vosk;Heureka.cz | Chovatelské potřeby | Včelařství | Práce s včelím voskem | Vařáky na včelí vosk;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5712;Mezistěny do včelích úlů;Heureka.cz | Chovatelské potřeby | Včelařství | Rámky do včelích úlů a příslušenství | Mezistěny do včelích úlů;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5714;Potřeby na výrobu rámků do včelích úlů;Heureka.cz | Chovatelské potřeby | Včelařství | Rámky do včelích úlů a příslušenství | Potřeby na výrobu rámků do včelích úlů;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5711;Rámky a rámkové přířezy do včelích úlů;Heureka.cz | Chovatelské potřeby | Včelařství | Rámky do včelích úlů a příslušenství | Rámky a rámkové přířezy do včelích úlů;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5721;Dýmáky a příslušenství pro včelaře;Heureka.cz | Chovatelské potřeby | Včelařství | Včelařské pomůcky | Dýmáky a příslušenství pro včelaře;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2350;Ostatní včelařské pomůcky;Heureka.cz | Chovatelské potřeby | Včelařství | Včelařské pomůcky | Ostatní včelařské pomůcky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5700;Příslušenství k nástavkovým úlům;Heureka.cz | Chovatelské potřeby | Včelařství | Včelí úly a potřeby k úlům | Příslušenství k nástavkovým úlům;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;1038;Domácí ventilátory;Heureka.cz | Domácí a osobní spotřebiče | Chlazení a topení | Domácí ventilátory;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;1044;Klimatizace;Heureka.cz | Domácí a osobní spotřebiče | Chlazení a topení | Klimatizace;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5947;Mobilní klimatizace;Heureka.cz | Domácí a osobní spotřebiče | Chlazení a topení | Mobilní klimatizace;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
